model,pred_len,data_id,learning_rate,batch_size,patience,individual,train_epochs,lradj,mse,mae,mape,mspe,exp_dir
PDF,336,Traffic,0.0005,32,10,0,100,TST,0.4501413106918335,0.28132519125938416,2.9109599590301514,147494.875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Traffic_336_1.0_0.0_0.0005_TST_100_10_32
PDF,720,Traffic,0.0005,32,10,0,100,TST,0.4811214208602905,0.29931876063346863,2.9912946224212646,161450.765625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Traffic_720_1.0_0.0_0.0005_TST_100_10_32
PDF,96,Weather,0.0005,32,10,0,100,type1,0.1811402589082718,0.22125060856342316,2.8115248680114746,93520.9765625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Weather_96_1.0_0.0_0.0005_type1_100_10_32
PDF,192,Weather,0.0005,32,10,0,100,type1,0.23152466118335724,0.26229381561279297,3.212700366973877,105112.46875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Weather_192_1.0_0.0_0.0005_type1_100_10_32
PDF,336,Weather,0.0005,32,10,0,100,type1,0.2852253019809723,0.29999250173568726,3.4066274166107178,111294.484375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Weather_336_1.0_0.0_0.0005_type1_100_10_32
PDF,720,Weather,0.0005,32,10,0,100,type1,0.36023151874542236,0.3483778238296509,3.482215642929077,86936.171875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PDF_Weather_720_1.0_0.0_0.0005_type1_100_10_32
PatchTST,96,ECL,0.0005,16,3,0,10,type1,0.1697198897600174,0.263820618391037,2.604344606399536,903052.0625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ECL_96_1.0_0.0_0.0005_type1_10_3_16
PatchTST,192,ECL,0.0005,16,3,0,10,type1,0.17912542819976807,0.2730642259120941,2.708653211593628,982074.9375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ECL_192_1.0_0.0_0.0005_type1_10_3_16
PatchTST,336,ECL,0.0005,16,3,0,10,type1,0.19499054551124573,0.28772789239883423,2.6274099349975586,664587.9375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ECL_336_1.0_0.0_0.0005_type1_10_3_16
PatchTST,720,ECL,0.0005,16,3,0,10,type1,0.23430965840816498,0.31962233781814575,2.729454278945923,475471.46875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ECL_720_1.0_0.0_0.0005_type1_10_3_16
PatchTST,96,ETTh1,0.0005,32,3,0,10,type1,0.38069456815719604,0.4001479148864746,9.630940437316895,40884.29296875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTh1,0.0005,32,3,0,10,type1,0.4497031271457672,0.4427497088909149,10.166834831237793,40297.2890625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTh1,0.0005,32,3,0,10,type1,0.500856339931488,0.4700343608856201,10.298823356628418,40725.0546875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTh1,0.0005,32,3,0,10,type1,0.5041138529777527,0.49228647351264954,12.063371658325195,53340.515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,ETTh2,0.0005,32,3,0,10,type1,0.2989613115787506,0.3493850827217102,1.4616601467132568,394.2548828125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTh2,0.0005,32,3,0,10,type1,0.3827761709690094,0.4036767780780792,1.639074683189392,436.81463623046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTh2,0.0005,32,3,0,10,type1,0.4389190673828125,0.4438149631023407,1.9187116622924805,597.2918090820312,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTh2,0.0005,32,3,0,10,type1,0.4378831088542938,0.45528772473335266,2.0733959674835205,643.8192138671875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,ETTm1,0.0005,32,3,0,10,type1,0.32462024688720703,0.3636261820793152,2.1909990310668945,349.4900817871094,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTm1,0.0005,32,3,0,10,type1,0.36320868134498596,0.38291239738464355,2.297769069671631,395.1741943359375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTm1,0.0005,32,3,0,10,type1,0.4040658175945282,0.41301268339157104,2.394305467605591,388.51348876953125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTm1,0.0005,32,3,0,10,type1,0.4633171260356903,0.4423321485519409,2.5120670795440674,430.9966125488281,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,ETTm2,0.0005,32,3,0,10,type1,0.18034471571445465,0.26627156138420105,1.1618379354476929,245.41175842285156,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
PatchTST,192,ETTm2,0.0005,32,3,0,10,type1,0.28545501828193665,0.3386649489402771,1.394262671470642,287.3600158691406,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
PatchTST,336,ETTm2,0.0005,32,3,0,10,type1,0.3086463212966919,0.3474346399307251,1.3857343196868896,295.4366760253906,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
PatchTST,720,ETTm2,0.0005,32,3,0,10,type1,0.4366227984428406,0.4216654896736145,1.6433956623077393,400.6355895996094,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
PatchTST,12,PEMS03,0.0005,32,3,0,10,type1,0.09226299822330475,0.2098618894815445,1.6262304782867432,9397.70703125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
PatchTST,24,PEMS03,0.0005,32,3,0,10,type1,0.14439818263053894,0.26272818446159363,2.0067667961120605,11988.6875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
PatchTST,36,PEMS03,0.0005,32,3,0,10,type1,0.20040729641914368,0.3092537522315979,2.2147655487060547,13517.2255859375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
PatchTST,48,PEMS03,0.0005,32,3,0,10,type1,0.2445783168077469,0.34449005126953125,2.294377326965332,13338.1982421875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
PatchTST,12,PEMS08,0.0005,32,3,0,10,type1,0.10611502826213837,0.2227720320224762,1.7879451513290405,4665.2978515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
PatchTST,24,PEMS08,0.0005,32,3,0,10,type1,0.16194745898246765,0.27548444271087646,2.2634494304656982,10030.6005859375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
PatchTST,36,PEMS08,0.0005,32,3,0,10,type1,0.23372438549995422,0.3305168151855469,2.779330253601074,13699.1015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
PatchTST,48,PEMS08,0.0005,32,3,0,10,type1,0.30115845799446106,0.38204240798950195,2.7961533069610596,14495.5947265625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
PatchTST,96,Traffic,0.0005,8,3,0,10,type1,0.44377681612968445,0.283574640750885,2.9591639041900635,224117.515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Traffic_96_1.0_0.0_0.0005_type1_10_3_8
PatchTST,192,Traffic,0.0005,8,3,0,10,type1,0.45428696274757385,0.2910054624080658,2.9114174842834473,178939.140625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Traffic_192_1.0_0.0_0.0005_type1_10_3_8
PatchTST,336,Traffic,0.0005,8,3,0,10,type1,0.4693455398082733,0.29812759160995483,2.884136915206909,152379.890625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Traffic_336_1.0_0.0_0.0005_type1_10_3_8
PatchTST,720,Traffic,0.0005,8,3,0,10,type1,0.5059354901313782,0.319156289100647,2.99200177192688,173595.90625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Traffic_720_1.0_0.0_0.0005_type1_10_3_8
PatchTST,96,Weather,0.0005,32,3,0,3,type1,0.18880930542945862,0.23040111362934113,3.017779588699341,111875.28125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Weather_96_1.0_0.0_0.0005_type1_3_3_32
PatchTST,192,Weather,0.0005,32,3,0,3,type1,0.22792987525463104,0.261805921792984,3.1933910846710205,107471.3046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Weather_192_1.0_0.0_0.0005_type1_3_3_32
PatchTST,336,Weather,0.0005,32,3,0,3,type1,0.28829795122146606,0.30459898710250854,3.5424580574035645,132826.921875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Weather_336_1.0_0.0_0.0005_type1_3_3_32
PatchTST,720,Weather,0.0005,32,3,0,3,type1,0.36215218901634216,0.3537575900554657,3.558082342147827,102046.453125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/PatchTST_Weather_720_1.0_0.0_0.0005_type1_3_3_32
TCN,96,ECL,0.0005,32,3,0,10,type1,0.6802469491958618,0.6165120601654053,3.070983648300171,1960238.5,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ECL_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ECL,0.0005,32,3,0,10,type1,0.5795797109603882,0.5742365121841431,2.348188877105713,608577.9375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ECL_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ECL,0.0005,32,3,0,10,type1,0.5839542746543884,0.5820049047470093,2.3511149883270264,523083.375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ECL_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ECL,0.0005,32,3,0,10,type1,0.5996472239494324,0.5979772210121155,2.3915724754333496,351473.34375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ECL_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTh1,0.0005,32,3,0,10,type1,0.9517641663551331,0.6545823216438293,11.110682487487793,110215.3828125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTh1,0.0005,32,3,0,10,type1,0.8777918815612793,0.6354193687438965,9.301454544067383,40315.05078125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTh1,0.0005,32,3,0,10,type1,0.8898437023162842,0.6480063199996948,8.512701988220215,38361.8203125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTh1,0.0005,32,3,0,10,type1,0.910952627658844,0.674663245677948,9.872151374816895,60538.5859375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTh2,0.0005,32,3,0,10,type1,3.1684823036193848,1.3625833988189697,1.442630648612976,74.70967864990234,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTh2,0.0005,32,3,0,10,type1,3.396996259689331,1.4707438945770264,2.781212568283081,1987.6630859375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTh2,0.0005,32,3,0,10,type1,3.6274313926696777,1.5567357540130615,4.047638893127441,4658.14990234375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTh2,0.0005,32,3,0,10,type1,3.6691203117370605,1.5758424997329712,4.70616340637207,6412.40869140625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTm1,0.0005,32,3,0,10,type1,0.8868319392204285,0.6133081912994385,1.9731931686401367,284.5260925292969,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTm1,0.0005,32,3,0,10,type1,0.8753314018249512,0.6258507966995239,1.7119699716567993,153.25296020507812,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTm1,0.0005,32,3,0,10,type1,0.888827919960022,0.6356278657913208,1.7093894481658936,136.32211303710938,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm1_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTm1,0.0005,32,3,0,10,type1,0.9053728580474854,0.6494680643081665,1.7519683837890625,131.9974365234375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
TCN,96,ETTm2,0.0005,32,3,0,10,type1,3.1244912147521973,1.344849944114685,1.3823879957199097,166.3116912841797,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,ETTm2,0.0005,32,3,0,10,type1,3.1339926719665527,1.3498327732086182,1.3451555967330933,103.56371307373047,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm2_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,ETTm2,0.0005,32,3,0,10,type1,3.3893163204193115,1.4266937971115112,1.498282551765442,166.03456115722656,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,ETTm2,0.0005,32,3,0,10,type1,4.462837219238281,1.706752061843872,4.419222831726074,6953.6357421875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_ETTm2_720_1.0_0.0_0.0005_type1_10_3_32
TCN,12,PEMS03,0.0005,32,3,0,10,type1,0.6185271739959717,0.5928852558135986,1.760515809059143,8222.1181640625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
TCN,24,PEMS03,0.0005,32,3,0,10,type1,0.6436527967453003,0.6159156560897827,2.0134122371673584,9903.1162109375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
TCN,36,PEMS03,0.0005,32,3,0,10,type1,0.6677471995353699,0.6353931427001953,2.2366788387298584,11671.515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
TCN,48,PEMS03,0.0005,32,3,0,10,type1,0.6855035424232483,0.64826500415802,2.3806955814361572,13034.2021484375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
TCN,12,PEMS08,0.0005,32,3,0,10,type1,0.6549205780029297,0.5847071409225464,1.7790839672088623,4472.43896484375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
TCN,24,PEMS08,0.0005,32,3,0,10,type1,0.6824782490730286,0.6068865656852722,2.017259359359741,6656.7060546875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
TCN,36,PEMS08,0.0005,32,3,0,10,type1,0.7134763598442078,0.6274927258491516,2.210056781768799,7986.90576171875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
TCN,48,PEMS08,0.0005,32,3,0,10,type1,0.7262308597564697,0.6346412301063538,2.292833089828491,8320.1181640625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
TCN,96,Traffic,0.0005,4,3,0,3,type1,1.3927587270736694,0.7267028093338013,9.159046173095703,20966538.0,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Traffic_96_1.0_0.0_0.0005_type1_3_3_4
TCN,192,Traffic,0.0005,4,3,0,3,type1,0.8029748201370239,0.6003742814064026,3.6700291633605957,497722.21875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Traffic_192_1.0_0.0_0.0005_type1_3_3_4
TCN,336,Traffic,0.0005,4,3,0,3,type1,0.8173587918281555,0.6048442125320435,3.5630950927734375,399523.28125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Traffic_336_1.0_0.0_0.0005_type1_3_3_4
TCN,720,Traffic,0.0005,4,3,0,3,type1,0.8586152791976929,0.6189253926277161,3.5398781299591064,374211.5625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Traffic_720_1.0_0.0_0.0005_type1_3_3_4
TCN,96,Weather,0.0005,32,3,0,10,type1,0.6083328723907471,0.5659036636352539,3.43799090385437,201563.390625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Weather_96_1.0_0.0_0.0005_type1_10_3_32
TCN,192,Weather,0.0005,32,3,0,10,type1,0.541346549987793,0.551634669303894,2.7010579109191895,60975.6484375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Weather_192_1.0_0.0_0.0005_type1_10_3_32
TCN,336,Weather,0.0005,32,3,0,10,type1,0.5667152404785156,0.5686820149421692,2.7205841541290283,70012.75,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Weather_336_1.0_0.0_0.0005_type1_10_3_32
TCN,720,Weather,0.0005,32,3,0,10,type1,0.6133827567100525,0.5971323251724243,2.838711977005005,60956.26953125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TCN_Weather_720_1.0_0.0_0.0005_type1_10_3_32
TQNet,96,ECL,0.0005,16,5,0,30,type1,0.1434556096792221,0.23735399544239044,2.431366205215454,541489.625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ECL_96_1.0_0.0_0.0005_type1_30_5_16
TQNet,192,ECL,0.0005,16,5,0,30,type1,0.16064101457595825,0.2520805895328522,2.60738468170166,695376.4375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ECL_192_1.0_0.0_0.0005_type1_30_5_16
TQNet,336,ECL,0.0005,16,5,0,30,type1,0.17823830246925354,0.26970332860946655,2.6108176708221436,528950.4375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ECL_336_1.0_0.0_0.0005_type1_30_5_16
TQNet,720,ECL,0.0005,16,5,0,30,type1,0.21762946248054504,0.3026959002017975,2.6628365516662598,271257.125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ECL_720_1.0_0.0_0.0005_type1_30_5_16
TQNet,96,ETTh1,0.0005,32,5,0,30,type1,0.37200725078582764,0.39143994450569153,10.020671844482422,48134.07421875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh1_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTh1,0.0005,32,5,0,30,type1,0.43049758672714233,0.42417293787002563,10.032503128051758,41673.953125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh1_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTh1,0.0005,32,5,0,30,type1,0.48626241087913513,0.45441997051239014,10.11389446258545,41996.203125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh1_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTh1,0.0005,32,5,0,30,type1,0.5068315267562866,0.48593080043792725,10.994505882263184,47785.1484375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh1_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,ETTh2,0.0005,32,5,0,30,type1,0.2933729588985443,0.3426649868488312,1.4553757905960083,427.5267028808594,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh2_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTh2,0.0005,32,5,0,30,type1,0.3636947572231293,0.39039063453674316,1.6078307628631592,431.8552551269531,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh2_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTh2,0.0005,32,5,0,30,type1,0.41133254766464233,0.424370676279068,1.7189782857894897,432.5233459472656,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh2_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTh2,0.0005,32,5,0,30,type1,0.4299759864807129,0.4438212811946869,2.0068087577819824,631.489501953125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTh2_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,ETTm1,0.0005,32,5,0,30,type1,0.3103821277618408,0.35172122716903687,2.2117667198181152,377.53070068359375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm1_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTm1,0.0005,32,5,0,30,type1,0.35609951615333557,0.37744301557540894,2.287747383117676,385.8924560546875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm1_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTm1,0.0005,32,5,0,30,type1,0.38756948709487915,0.3998998999595642,2.3376259803771973,385.8780517578125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm1_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTm1,0.0005,32,5,0,30,type1,0.4500214457511902,0.4365464746952057,2.516380548477173,453.37030029296875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm1_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,ETTm2,0.0005,32,5,0,30,type1,0.17474612593650818,0.2557682693004608,1.1381030082702637,247.90423583984375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm2_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,ETTm2,0.0005,32,5,0,30,type1,0.24270379543304443,0.3004889190196991,1.2630831003189087,266.83465576171875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm2_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,ETTm2,0.0005,32,5,0,30,type1,0.2974522113800049,0.33643481135368347,1.352707862854004,280.7754821777344,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm2_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,ETTm2,0.0005,32,5,0,30,type1,0.3940703570842743,0.3930845558643341,1.543676733970642,347.69970703125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_ETTm2_720_1.0_0.0_0.0005_type1_30_5_32
TQNet,12,PEMS03,0.0005,32,5,0,30,type1,0.09730525314807892,0.17963840067386627,1.380852222442627,5966.416015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS03_12_1.0_0.0_0.0005_type1_30_5_32
TQNet,24,PEMS03,0.0005,32,5,0,30,type1,0.09892906248569489,0.20442934334278107,1.6351854801177979,7997.57373046875,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS03_24_1.0_0.0_0.0005_type1_30_5_32
TQNet,36,PEMS03,0.0005,32,5,0,30,type1,0.12318091839551926,0.22999918460845947,1.831230640411377,9966.6943359375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS03_36_1.0_0.0_0.0005_type1_30_5_32
TQNet,48,PEMS03,0.0005,32,5,0,30,type1,0.15744830667972565,0.2556097209453583,2.022130250930786,11290.6015625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS03_48_1.0_0.0_0.0005_type1_30_5_32
TQNet,12,PEMS08,0.0005,32,5,0,30,type1,0.0787055641412735,0.18253932893276215,1.6003265380859375,6064.4072265625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS08_12_1.0_0.0_0.0005_type1_30_5_32
TQNet,24,PEMS08,0.0005,32,5,0,30,type1,0.11720362305641174,0.22245121002197266,1.965555191040039,10072.69140625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS08_24_1.0_0.0_0.0005_type1_30_5_32
TQNet,36,PEMS08,0.0005,32,5,0,30,type1,0.1578436940908432,0.2600741982460022,2.247117757797241,12715.287109375,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS08_36_1.0_0.0_0.0005_type1_30_5_32
TQNet,48,PEMS08,0.0005,32,5,0,30,type1,0.20312240719795227,0.29539012908935547,2.443220376968384,14156.28515625,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_PEMS08_48_1.0_0.0_0.0005_type1_30_5_32
TQNet,96,Traffic,0.003,16,5,0,30,TST,0.4123072922229767,0.2586539685726166,2.7491936683654785,142041.28125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_Traffic_96_1.0_0.0_0.003_TST_30_5_16
TQNet,192,Traffic,0.003,16,5,0,30,TST,0.42654290795326233,0.268568217754364,2.8787682056427,150549.328125,/data/home/Licheng/workspace/TSF-CCA/results_CCA/baselines/TQNet_Traffic_192_1.0_0.0_0.003_TST_30_5_16
