model,pred_len,data_id,learning_rate,batch_size,patience,individual,train_epochs,lradj,mse,mae,exp_dir
TQNet,192,Traffic,0.003,16,5,0,30,TST,0.42654290795326233,0.268568217754364,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Traffic_192_1.0_0.0_0.003_TST_30_5_16
TQNet,336,Traffic,0.003,16,5,0,30,TST,0.4421299993991852,0.27514341473579407,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Traffic_336_1.0_0.0_0.003_TST_30_5_16
TQNet,720,Traffic,0.003,16,5,0,30,TST,0.4875498414039612,0.2945673167705536,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Traffic_720_1.0_0.0_0.003_TST_30_5_16
TQNet,96,Weather,0.0005,32,5,0,30,type1,0.15996477007865906,0.20272290706634521,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Weather_96_1.0_0.0_0.0005_type1_30_5_32
TQNet,192,Weather,0.0005,32,5,0,30,type1,0.20987150073051453,0.24716635048389435,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Weather_192_1.0_0.0_0.0005_type1_30_5_32
TQNet,336,Weather,0.0005,32,5,0,30,type1,0.2666955590248108,0.2889534533023834,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Weather_336_1.0_0.0_0.0005_type1_30_5_32
TQNet,720,Weather,0.0005,32,5,0,30,type1,0.34612080454826355,0.34247007966041565,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TQNet_Weather_720_1.0_0.0_0.0005_type1_30_5_32
TiDE,96,ECL,0.1,32,5,0,10,type1,0.19748784601688385,0.2740117013454437,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ECL_96_1.0_0.0_0.1_type1_10_5_32
TiDE,192,ECL,0.1,32,5,0,10,type1,0.19729450345039368,0.2768118381500244,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ECL_192_1.0_0.0_0.1_type1_10_5_32
TiDE,336,ECL,0.1,32,5,0,10,type1,0.21189020574092865,0.2918281555175781,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ECL_336_1.0_0.0_0.1_type1_10_5_32
TiDE,720,ECL,0.1,32,5,0,10,type1,0.25383460521698,0.32508158683776855,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ECL_720_1.0_0.0_0.1_type1_10_5_32
TiDE,96,ETTh1,0.1,512,5,0,10,type1,0.3868803083896637,0.39497020840644836,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh1_96_1.0_0.0_0.1_type1_10_5_512
TiDE,192,ETTh1,0.1,512,5,0,10,type1,0.43865782022476196,0.4247405529022217,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh1_192_1.0_0.0_0.1_type1_10_5_512
TiDE,336,ETTh1,0.1,512,5,0,10,type1,0.48175352811813354,0.4469703137874603,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh1_336_1.0_0.0_0.1_type1_10_5_512
TiDE,720,ETTh1,0.1,512,5,0,10,type1,0.48367300629615784,0.47141504287719727,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh1_720_1.0_0.0_0.1_type1_10_5_512
TiDE,96,ETTh2,0.1,512,5,0,10,type1,0.29083895683288574,0.3397740125656128,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh2_96_1.0_0.0_0.1_type1_10_5_512
TiDE,192,ETTh2,0.1,512,5,0,10,type1,0.37618279457092285,0.39164209365844727,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh2_192_1.0_0.0_0.1_type1_10_5_512
TiDE,336,ETTh2,0.1,512,5,0,10,type1,0.416812539100647,0.4273777902126312,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh2_336_1.0_0.0_0.1_type1_10_5_512
TiDE,720,ETTh2,0.1,512,5,0,10,type1,0.42936286330223083,0.4455738663673401,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTh2_720_1.0_0.0_0.1_type1_10_5_512
TiDE,96,ETTm1,0.1,512,5,0,10,type1,0.3528754711151123,0.37420928478240967,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm1_96_1.0_0.0_0.1_type1_10_5_512
TiDE,192,ETTm1,0.1,512,5,0,10,type1,0.391133576631546,0.39258110523223877,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm1_192_1.0_0.0_0.1_type1_10_5_512
TiDE,336,ETTm1,0.1,512,5,0,10,type1,0.4234398603439331,0.4136703908443451,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm1_336_1.0_0.0_0.1_type1_10_5_512
TiDE,720,ETTm1,0.1,512,5,0,10,type1,0.4857273995876312,0.4478665590286255,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm1_720_1.0_0.0_0.1_type1_10_5_512
TiDE,96,ETTm2,0.1,512,5,0,10,type1,0.182170569896698,0.2649812400341034,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm2_96_1.0_0.0_0.1_type1_10_5_512
TiDE,192,ETTm2,0.1,512,5,0,10,type1,0.24651965498924255,0.3041532337665558,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm2_192_1.0_0.0_0.1_type1_10_5_512
TiDE,336,ETTm2,0.1,512,5,0,10,type1,0.307371586561203,0.3429255783557892,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm2_336_1.0_0.0_0.1_type1_10_5_512
TiDE,720,ETTm2,0.1,512,5,0,10,type1,0.40766456723213196,0.3982326090335846,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_ETTm2_720_1.0_0.0_0.1_type1_10_5_512
TiDE,12,PEMS03,0.1,32,5,0,10,type1,0.11685030162334442,0.22579102218151093,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS03_12_1.0_0.0_0.1_type1_10_5_32
TiDE,24,PEMS03,0.1,32,5,0,10,type1,0.2333248257637024,0.3220479190349579,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS03_24_1.0_0.0_0.1_type1_10_5_32
TiDE,36,PEMS03,0.1,32,5,0,10,type1,0.3788575828075409,0.417676717042923,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS03_36_1.0_0.0_0.1_type1_10_5_32
TiDE,48,PEMS03,0.1,32,5,0,10,type1,0.5351485013961792,0.5161582827568054,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS03_48_1.0_0.0_0.1_type1_10_5_32
TiDE,12,PEMS08,0.1,32,5,0,10,type1,0.12095993012189865,0.23332379758358002,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS08_12_1.0_0.0_0.1_type1_10_5_32
TiDE,24,PEMS08,0.1,32,5,0,10,type1,0.23239387571811676,0.3251209259033203,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS08_24_1.0_0.0_0.1_type1_10_5_32
TiDE,36,PEMS08,0.1,32,5,0,10,type1,0.37629222869873047,0.42701461911201477,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS08_36_1.0_0.0_0.1_type1_10_5_32
TiDE,48,PEMS08,0.1,32,5,0,10,type1,0.5433986783027649,0.5266271233558655,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_PEMS08_48_1.0_0.0_0.1_type1_10_5_32
TiDE,96,Traffic,0.1,4,5,0,10,type1,0.6462927460670471,0.38552969694137573,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Traffic_96_1.0_0.0_0.1_type1_10_5_4
TiDE,192,Traffic,0.1,4,5,0,10,type1,0.5992408394813538,0.36161336302757263,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Traffic_192_1.0_0.0_0.1_type1_10_5_4
TiDE,336,Traffic,0.1,4,5,0,10,type1,0.6057910323143005,0.36308810114860535,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Traffic_336_1.0_0.0_0.1_type1_10_5_4
TiDE,720,Traffic,0.1,4,5,0,10,type1,0.6427680850028992,0.38250797986984253,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Traffic_720_1.0_0.0_0.1_type1_10_5_4
TiDE,96,Weather,0.1,32,5,0,10,type1,0.19161371886730194,0.23239274322986603,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Weather_96_1.0_0.0_0.1_type1_10_5_32
TiDE,192,Weather,0.1,32,5,0,10,type1,0.23981833457946777,0.270194411277771,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Weather_192_1.0_0.0_0.1_type1_10_5_32
TiDE,336,Weather,0.1,32,5,0,10,type1,0.2924986183643341,0.3067837357521057,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Weather_336_1.0_0.0_0.1_type1_10_5_32
TiDE,720,Weather,0.1,32,5,0,10,type1,0.36429113149642944,0.35322830080986023,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TiDE_Weather_720_1.0_0.0_0.1_type1_10_5_32
TimeBridge,96,ECL,0.0005,16,3,0,10,type1,0.14166171848773956,0.23894383013248444,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ECL_96_1.0_0.0_0.0005_type1_10_3_16
TimeBridge,192,ECL,0.0005,16,3,0,10,type1,0.16086739301681519,0.2569505274295807,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ECL_192_1.0_0.0_0.0005_type1_10_3_16
TimeBridge,336,ECL,0.0005,16,3,0,10,type1,0.18247999250888824,0.27754244208335876,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ECL_336_1.0_0.0_0.0005_type1_10_3_16
TimeBridge,720,ECL,0.0005,16,3,0,10,type1,0.21744626760482788,0.3093733787536621,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ECL_720_1.0_0.0_0.0005_type1_10_3_16
TimeBridge,96,ETTh1,0.0005,32,15,0,100,type1,0.37342581152915955,0.3951742351055145,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh1_96_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,192,ETTh1,0.0002,64,15,0,100,type1,0.42756468057632446,0.4262012541294098,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh1_192_1.0_0.0_0.0002_type1_100_15_64
TimeBridge,336,ETTh1,0.0002,64,15,0,100,type1,0.4708667993545532,0.4514804184436798,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh1_336_1.0_0.0_0.0002_type1_100_15_64
TimeBridge,720,ETTh1,0.0002,64,15,0,100,type1,0.49481505155563354,0.48692587018013,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh1_720_1.0_0.0_0.0002_type1_100_15_64
TimeBridge,96,ETTh2,0.0001,16,15,0,100,type1,0.29407668113708496,0.34425923228263855,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh2_96_1.0_0.0_0.0001_type1_100_15_16
TimeBridge,192,ETTh2,0.001,256,15,0,100,type1,0.3714970648288727,0.3939332365989685,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh2_192_1.0_0.0_0.001_type1_100_15_256
TimeBridge,336,ETTh2,0.0001,16,15,0,100,type1,0.42089807987213135,0.4294164180755615,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh2_336_1.0_0.0_0.0001_type1_100_15_16
TimeBridge,720,ETTh2,0.0005,32,15,0,100,type1,0.4229237735271454,0.4434131681919098,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTh2_720_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,96,ETTm1,0.0005,32,15,0,100,type1,0.3230789005756378,0.36078116297721863,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm1_96_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,192,ETTm1,0.0005,32,15,0,100,type1,0.3659573495388031,0.38488882780075073,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm1_192_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,336,ETTm1,0.0005,64,15,0,100,type1,0.39822518825531006,0.40789470076560974,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm1_336_1.0_0.0_0.0005_type1_100_15_64
TimeBridge,720,ETTm1,0.0005,32,15,0,100,type1,0.460517019033432,0.44493281841278076,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm1_720_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,96,ETTm2,0.0005,64,15,0,100,type1,0.17665083706378937,0.2591608464717865,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm2_96_1.0_0.0_0.0005_type1_100_15_64
TimeBridge,192,ETTm2,0.0005,64,15,0,100,type1,0.24338747560977936,0.30281177163124084,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm2_192_1.0_0.0_0.0005_type1_100_15_64
TimeBridge,336,ETTm2,0.0002,64,15,0,100,type1,0.30335888266563416,0.34263554215431213,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm2_336_1.0_0.0_0.0002_type1_100_15_64
TimeBridge,720,ETTm2,0.0005,64,15,0,100,type1,0.40138062834739685,0.39925330877304077,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_ETTm2_720_1.0_0.0_0.0005_type1_100_15_64
TimeBridge,12,PEMS03,0.0005,32,15,0,100,type1,0.06972812116146088,0.17642192542552948,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS03_12_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,24,PEMS03,0.0005,32,15,0,100,type1,0.09868906438350677,0.21071107685565948,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS03_24_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,36,PEMS03,0.0005,32,15,0,100,type1,0.12586674094200134,0.23964902758598328,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS03_36_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,48,PEMS03,0.0005,32,15,0,100,type1,0.15326185524463654,0.2671049237251282,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS03_48_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,12,PEMS08,0.001,16,15,0,100,type1,0.08023862540721893,0.1835384964942932,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS08_12_1.0_0.0_0.001_type1_100_15_16
TimeBridge,24,PEMS08,0.001,16,15,0,100,type1,0.11865808814764023,0.2236299365758896,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS08_24_1.0_0.0_0.001_type1_100_15_16
TimeBridge,36,PEMS08,0.001,16,15,0,100,type1,0.15918347239494324,0.2591571509838104,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS08_36_1.0_0.0_0.001_type1_100_15_16
TimeBridge,48,PEMS08,0.001,16,15,0,100,type1,0.19814224541187286,0.2892928719520569,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_PEMS08_48_1.0_0.0_0.001_type1_100_15_16
TimeBridge,96,Traffic,0.0005,16,5,0,100,type1,0.39071178436279297,0.2680172026157379,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Traffic_96_1.0_0.0_0.0005_type1_100_5_16
TimeBridge,192,Traffic,0.0005,16,5,0,100,type1,0.41765543818473816,0.2761743366718292,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Traffic_192_1.0_0.0_0.0005_type1_100_5_16
TimeBridge,336,Traffic,0.0005,16,5,0,100,type1,0.43189164996147156,0.28372037410736084,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Traffic_336_1.0_0.0_0.0005_type1_100_5_16
TimeBridge,720,Traffic,0.0005,16,5,0,100,type1,0.4640038013458252,0.3010216951370239,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Traffic_720_1.0_0.0_0.0005_type1_100_5_16
TimeBridge,96,Weather,0.0005,32,15,0,100,type1,0.1678236424922943,0.21091555058956146,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Weather_96_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,192,Weather,0.0005,32,15,0,100,type1,0.2139715552330017,0.25385186076164246,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Weather_192_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,336,Weather,0.0005,32,15,0,100,type1,0.27306756377220154,0.29674476385116577,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Weather_336_1.0_0.0_0.0005_type1_100_15_32
TimeBridge,720,Weather,0.0005,32,15,0,100,type1,0.35266947746276855,0.3474213480949402,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimeBridge_Weather_720_1.0_0.0_0.0005_type1_100_15_32
TimesNet,96,ECL,0.0005,16,3,0,10,type1,0.16962116956710815,0.272173136472702,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ECL_96_1.0_0.0_0.0005_type1_10_3_16
TimesNet,192,ECL,0.0005,16,3,0,10,type1,0.1828533560037613,0.2822490930557251,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ECL_192_1.0_0.0_0.0005_type1_10_3_16
TimesNet,336,ECL,0.0005,16,3,0,10,type1,0.20269928872585297,0.3019119203090668,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ECL_336_1.0_0.0_0.0005_type1_10_3_16
TimesNet,720,ECL,0.0005,16,3,0,10,type1,0.29382088780403137,0.3660229444503784,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ECL_720_1.0_0.0_0.0005_type1_10_3_16
TimesNet,96,ETTh1,0.0005,32,3,0,10,type1,0.3988669216632843,0.41835033893585205,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh1_96_1.0_0.0_0.0005_type1_10_3_32
TimesNet,192,ETTh1,0.0005,32,3,0,10,type1,0.4524773955345154,0.4506160616874695,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh1_192_1.0_0.0_0.0005_type1_10_3_32
TimesNet,336,ETTh1,0.0005,32,3,0,10,type1,0.4879514276981354,0.46893998980522156,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh1_336_1.0_0.0_0.0005_type1_10_3_32
TimesNet,720,ETTh1,0.0005,32,3,0,10,type1,0.5492606163024902,0.5147117376327515,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh1_720_1.0_0.0_0.0005_type1_10_3_32
TimesNet,96,ETTh2,0.0005,32,3,0,10,type1,0.3206523656845093,0.35808080434799194,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh2_96_1.0_0.0_0.0005_type1_10_3_32
TimesNet,192,ETTh2,0.0005,32,3,0,10,type1,0.4179335832595825,0.4173114001750946,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh2_192_1.0_0.0_0.0005_type1_10_3_32
TimesNet,336,ETTh2,0.0005,32,3,0,10,type1,0.4639114439487457,0.4541562795639038,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh2_336_1.0_0.0_0.0005_type1_10_3_32
TimesNet,720,ETTh2,0.0005,32,3,0,10,type1,0.4342527389526367,0.449573278427124,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTh2_720_1.0_0.0_0.0005_type1_10_3_32
TimesNet,96,ETTm1,0.0005,32,3,0,10,type1,0.3675805926322937,0.39432618021965027,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm1_96_1.0_0.0_0.0005_type1_10_3_32
TimesNet,192,ETTm1,0.0005,32,3,0,10,type1,0.4060417711734772,0.40922579169273376,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm1_192_1.0_0.0_0.0005_type1_10_3_32
TimesNet,336,ETTm1,0.0005,32,3,0,3,type1,0.45358654856681824,0.4438459575176239,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm1_336_1.0_0.0_0.0005_type1_3_3_32
TimesNet,720,ETTm1,0.0005,32,3,0,10,type1,0.5267228484153748,0.47427505254745483,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm1_720_1.0_0.0_0.0005_type1_10_3_32
TimesNet,96,ETTm2,0.0005,32,3,0,10,type1,0.18439672887325287,0.26198911666870117,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm2_96_1.0_0.0_0.0005_type1_10_3_32
TimesNet,192,ETTm2,0.0005,32,3,0,1,type1,0.2570081949234009,0.3083667457103729,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm2_192_1.0_0.0_0.0005_type1_1_3_32
TimesNet,336,ETTm2,0.0005,32,3,0,10,type1,0.3145222067832947,0.3447534739971161,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm2_336_1.0_0.0_0.0005_type1_10_3_32
TimesNet,720,ETTm2,0.0005,32,3,0,1,type1,0.45205074548721313,0.4213734567165375,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_ETTm2_720_1.0_0.0_0.0005_type1_1_3_32
TimesNet,12,PEMS03,0.0005,32,3,0,10,type1,0.09410198032855988,0.20145092904567719,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS03_12_1.0_0.0_0.0005_type1_10_3_32
TimesNet,24,PEMS03,0.0005,32,3,0,10,type1,0.11614731699228287,0.22057202458381653,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS03_24_1.0_0.0_0.0005_type1_10_3_32
TimesNet,36,PEMS03,0.0005,32,3,0,10,type1,0.13383299112319946,0.23671483993530273,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS03_36_1.0_0.0_0.0005_type1_10_3_32
TimesNet,48,PEMS03,0.0005,32,3,0,10,type1,0.16136792302131653,0.2615451514720917,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS03_48_1.0_0.0_0.0005_type1_10_3_32
TimesNet,12,PEMS08,0.0005,32,3,0,10,type1,0.11114384233951569,0.20847740769386292,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS08_12_1.0_0.0_0.0005_type1_10_3_32
TimesNet,24,PEMS08,0.0005,32,3,0,10,type1,0.13857756555080414,0.23177741467952728,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS08_24_1.0_0.0_0.0005_type1_10_3_32
TimesNet,36,PEMS08,0.0005,32,3,0,10,type1,0.16834382712841034,0.25976550579071045,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS08_36_1.0_0.0_0.0005_type1_10_3_32
TimesNet,48,PEMS08,0.0005,32,3,0,10,type1,0.18891331553459167,0.27193158864974976,/mnt/tidalfs-bdsz01/usr/panlicheng/workspace/ProjDF-OT/results_OT/baselines/TimesNet_PEMS08_48_1.0_0.0_0.0005_type1_10_3_32
